zipcode,city,county_name,rent_amount
85024,Phoenix,Maricopa County,1839.8966288269692
46268,Indianapolis,Marion County,1607.9916666666668
72903,Fort Smith,Sebastian County,930.8333333333334
30297,Forest Park,Clayton County,1473.2944444444445
98075,Sammamish,King County,3751.722222222222
94510,Benicia,Solano County,2637.952380952381
29455,Charleston,Charleston County,2258.3
20720,Bowie,Prince Georges County,3000.0
28012,Belmont,Gaston County,2046.3888888888887
55902,Rochester,Olmsted County,1666.6833333333334
19468,Royersford,Montgomery County,1622.1666666666667
64138,Raytown,Jackson County,1337.8001633986928
89145,Las Vegas,Clark County,1962.6880341880344
34771,Saint Cloud,Osceola County,2443.6309523809523
37388,Tullahoma,Coffee County,1302.0833333333333
54751,Menomonie,Dunn County,921.4444444444443
91301,Agoura Hills,Los Angeles County,4551.5
95003,Aptos,Santa Cruz County,4017.222222222223
48167,Northville,Wayne County,1603.5367965367966
78411,Corpus Christi,Nueces County,1544.4444444444443
27701,Durham,Durham County,1786.7339382940108
35023,,Jefferson County,1249.4444444444443
43085,Worthington,Franklin County,1758.6111111111113
57006,Brookings,Brookings County,943.888888888889
76201,Denton,Denton County,1543.746794871795
90740,Seal Beach,Orange County,3271.1111111111118
98108,Seattle,King County,2181.626984126984
85641,Vail,Pima County,2096.5
92832,Fullerton,Orange County,2790.7434343434343
32536,Crestview,Okaloosa County,1962.7777777777776
97078,Beaverton,Washington County,2022.8920634920632
77071,Houston,Harris County,1517.5555555555557
02050,Marshfield,Plymouth County,2715.0
10954,Nanuet,Rockland County,3049.0
48506,Flint,Genesee County,979.4444444444443
73107,Oklahoma City,Oklahoma County,1190.9714285714288
98112,Seattle,King County,2314.227201783724
35611,Athens,Limestone County,1362.5
19133,Philadelphia,Philadelphia County,1350.4761904761906
55412,Minneapolis,Hennepin County,1562.2222222222224
43054,New Albany,Franklin County,1758.8694444444443
37865,Seymour,Sevier County,1600.0
48326,Auburn Hills,Oakland County,1363.1
43605,Toledo,Lucas County,1260.9666666666667
68137,Omaha,Douglas County,1637.7166666666665
66030,Gardner,Johnson County,1419.861111111111
30013,Conyers,Rockdale County,1702.1645021645024
90015,Los Angeles,Los Angeles County,2791.055042212889
97070,Wilsonville,Clackamas County,1877.011217948718
33770,Largo,Pinellas County,1923.549494949495
48223,Detroit,Wayne County,1171.6666666666667
44663,New Philadelphia,Tuscarawas County,841.0
08742,Point Pleasant,Ocean County,2835.277777777778
48192,Wyandotte,Wayne County,1384.3055555555557
20912,Takoma Park,Montgomery County,1671.0833333333333
19103,Philadelphia,Philadelphia County,2085.8116059379217
91307,Los Angeles,Los Angeles County,4294.433333333333
30345,Atlanta,Dekalb County,1648.5743145743145
76710,Waco,McLennan County,1670.8333333333333
02143,Somerville,Middlesex County,2945.311319817134
32953,Merritt Island,Brevard County,2110.0
77545,Fresno,Fort Bend County,2099.4166666666665
52403,Cedar Rapids,Linn County,812.1428571428572
43227,Columbus,Franklin County,1388.1944444444446
49048,Comstock,Kalamazoo County,1248.75
90240,Downey,Los Angeles County,3010.0
35020,Bessemer,Jefferson County,1093.888888888889
34476,Ocala,Marion County,1931.111111111111
17110,Harrisburg,Dauphin County,1387.2222222222224
14043,Depew,Erie County,1387.5
48238,Detroit,Wayne County,1061.6666666666667
48504,Flint,Genesee County,900.0
80109,Castle Rock,Douglas County,2980.1111111111118
02026,Dedham,Norfolk County,3098.5
48093,Warren,Macomb County,1333.3333333333333
20653,Lexington Park,Saint Marys County,1604.561507936508
33547,Lithia,Hillsborough County,2589.958333333333
22203,Arlington,Arlington County,2885.284675201517
34110,Naples,Collier County,4066.314611314612
46234,Indianapolis,Marion County,1770.75
92119,San Diego,San Diego County,2866.668831168831
47712,Evansville,Vanderburgh County,822.5
01867,Reading,Middlesex County,3020.055555555555
45236,Deer Park,Hamilton County,1780.4761904761906
07008,Carteret,Middlesex County,2047.3333333333333
90602,Whittier,Los Angeles County,2030.0
27262,High Point,Guilford County,1270.111111111111
98028,Kenmore,King County,2209.538888888889
28083,Kannapolis,Cabarrus County,1641.6111111111113
32962,Vero Beach,Indian River County,2013.0555555555557
06877,Ridgefield,Fairfield County,3166.6666666666665
99216,Spokane Valley,Spokane County,1591.9550505050504
28401,Wilmington,New Hanover County,1698.8487734487735
76105,Fort Worth,Tarrant County,1650.0
02215,Boston,Suffolk County,2931.4530061537284
34654,New Port Richey,Pasco County,2318.333333333333
06108,East Hartford,Hartford County,1512.5
34769,Saint Cloud,Osceola County,2058.169191919192
44012,Avon Lake,Lorain County,2096.333333333333
33707,Gulfport,Pinellas County,2295.75
98119,Seattle,King County,2138.8223529411766
01832,Haverhill,Essex County,2090.0
17901,Pottsville,Schuylkill County,1088.3333333333337
75205,Highland Park,Dallas County,2994.244496044032
76708,Waco,McLennan County,1628.4722222222224
39157,Ridgeland,Madison County,1328.8666666666666
89120,Las Vegas,Clark County,1406.545634920635
33426,Boynton Beach,Palm Beach County,2339.782553606238
53202,Milwaukee,Milwaukee County,1607.0728846153845
41005,Burlington,Boone County,1887.5
28326,Cameron,Harnett County,1889.4333333333332
77503,Pasadena,Harris County,1447.0
75159,Seagoville,Dallas County,1985.8888888888887
94089,Sunnyvale,Santa Clara County,3244.30604288499
38138,Germantown,Shelby County,2433.3777777777777
30241,Lagrange,Troup County,1423.75
91403,Los Angeles,Los Angeles County,2795.39417989418
84721,Cedar City,Iron County,1584.513888888889
90303,Inglewood,Los Angeles County,1982.3333333333333
72223,Little Rock,Pulaski County,1217.236111111111
28147,Salisbury,Rowan County,1081.0
98055,Renton,King County,2062.6784511784517
75662,Kilgore,Gregg County,1133.75
20770,Greenbelt,Prince Georges County,2292.75
84117,Holladay,Salt Lake County,1556.1190476190477
70448,Mandeville,Saint Tammany Parish,1762.797619047619
33189,Cutler Bay,Miami-Dade County,2636.6666666666665
48335,Farmington,Oakland County,1067.685606060606
86326,Cottonwood,Yavapai County,1935.5
04005,Biddeford,York County,2006.3888888888887
95677,Rocklin,Placer County,2368.097222222222
32926,Cocoa,Brevard County,2086.222222222222
28804,Asheville,Buncombe County,1725.2222222222224
97333,Corvallis,Benton County,1951.027777777778
45039,,Warren County,2115.753968253968
60473,South Holland,Cook County,2275.0
21040,Edgewood,Harford County,1596.0
94803,Richmond,Contra Costa County,2752.777777777778
75230,Dallas,Dallas County,1694.9373015873016
91411,Los Angeles,Los Angeles County,2628.3888888888887
98110,Bainbridge Island,Kitsap County,3236.964285714286
73044,Guthrie,Logan County,1113.888888888889
33811,Lakeland,Polk County,2242.833333333333
07040,Maplewood,Essex County,2485.833333333333
32905,Palm Bay,Brevard County,1507.1408730158728
56303,Saint Cloud,Stearns County,1440.0
33936,Lehigh Acres,Lee County,1948.25
53222,Milwaukee,Milwaukee County,1335.8333333333333
72015,Benton,Saline County,1336.388888888889
22902,Charlottesville,Albemarle County,2053.628787878788
44087,Twinsburg,Summit County,1317.0
06473,North Haven,New Haven County,2437.5
96007,Anderson,Shasta County,1250.0
16506,Erie,Erie County,1122.5
55417,Minneapolis,Hennepin County,1658.85
87106,Albuquerque,Bernalillo County,1134.2103174603174
40383,Versailles,Woodford County,965.0
99224,Spokane,Spokane County,1720.4232804232804
21204,Towson,Baltimore County,1921.2520202020205
85006,Phoenix,Maricopa County,1628.7862529627237
06830,Greenwich,Fairfield County,4563.276353276354
97013,Canby,Clackamas County,1900.4166666666667
86406,Lake Havasu City,Mohave County,1709.6031746031747
60827,Riverdale,Cook County,1155.428571428571
77505,Pasadena,Harris County,1444.111111111111
30168,Austell,Cobb County,1904.857142857143
80921,Colorado Springs,El Paso County,2091.876262626263
85306,Glendale,Maricopa County,1801.476851851852
38122,Memphis,Shelby County,1149.047619047619
38119,Memphis,Shelby County,1664.571428571429
44310,Akron,Summit County,1024.0833333333333
77062,Houston,Harris County,1700.6666666666667
74115,Tulsa,Tulsa County,1084.7777777777776
78702,Austin,Travis County,2306.947712418301
44011,Avon,Lorain County,2184.0
07080,South Plainfield,Middlesex County,2489.0
80304,Boulder,Boulder County,2802.551428571429
45066,Springboro,Warren County,1932.5
33825,Avon Park,Highlands County,1099.4444444444443
64081,Lees Summit,Jackson County,1583.615873015873
47404,Bloomington,Monroe County,2060.833333333333
21114,Crofton,Anne Arundel County,2292.777777777778
48340,Pontiac,Oakland County,1184.8333333333333
33860,Mulberry,Polk County,2068.1944444444443
85258,Scottsdale,Maricopa County,2123.5222222222224
68144,Omaha,Douglas County,1128.895238095238
75020,Denison,Grayson County,1480.5357142857144
23701,Portsmouth,Portsmouth City,1583.75
54403,Wausau,Marathon County,972.6666666666666
84040,Layton,Davis County,2384.1666666666665
01606,Worcester,Worcester County,2026.7333333333331
03431,Keene,Cheshire County,1721.6666666666663
95054,Santa Clara,Santa Clara County,3717.744047619048
48045,Harrison Township,Macomb County,1368.1944444444443
01886,Westford,Middlesex County,2724.0333333333333
73064,Mustang,Canadian County,1620.8194444444443
43606,Toledo,Lucas County,1095.5555555555554
98405,Tacoma,Pierce County,1704.696162225574
77578,Manvel,Brazoria County,2331.6666666666665
14220,Buffalo,Erie County,1151.6666666666667
47302,Muncie,Delaware County,910.8333333333334
01610,Worcester,Worcester County,1724.6666666666667
14211,Buffalo,Erie County,1019.4444444444443
79603,Abilene,Taylor County,1222.6666666666667
23693,Yorktown,York County,2347.222222222222
35404,Tuscaloosa,Tuscaloosa County,1265.8333333333333
97015,Clackamas,Clackamas County,1966.2380952380956
32967,Vero Beach,Indian River County,2383.333333333333
44139,Solon,Cuyahoga County,1872.0
75160,Terrell,Kaufman County,1872.5
06451,Meriden,New Haven County,1300.0
94123,San Francisco,San Francisco County,3727.2074814074817
17109,Harrisburg,Dauphin County,1285.6613756613758
61801,Urbana,Champaign County,1132.5648148148148
64114,Kansas City,Jackson County,1483.556623931624
37664,Kingsport,Sullivan County,1066.6666666666667
60559,Westmont,DuPage County,1747.753846153846
22655,Stephens City,Frederick County,1775.0
85750,Tucson,Pima County,2186.7833333333333
27260,High Point,Guilford County,1095.0
89118,Las Vegas,Clark County,1600.2314814814815
20151,Chantilly,Fairfax County,2979.0
78705,Austin,Travis County,1976.9765873015876
48076,Lathrup Village,Oakland County,1546.3888888888887
64086,Lees Summit,Jackson County,1661.1111111111113
92211,Palm Desert,Riverside County,2759.375
30121,Cartersville,Bartow County,1830.555555555556
76148,Watauga,Tarrant County,2072.259259259259
02021,Canton,Norfolk County,2659.083333333333
07701,Red Bank,Monmouth County,3268.142857142857
50021,Ankeny,Polk County,1656.75
86301,Prescott,Yavapai County,1947.619047619048
48390,Wolverine Lake,Oakland County,1915.142857142857
76048,Granbury,Hood County,1539.5
34689,Tarpon Springs,Pinellas County,1997.6507936507933
10038,New York,New York County,4506.126793345543
91775,San Gabriel,Los Angeles County,2920.833333333333
94609,Oakland,Alameda County,2819.102608695652
99217,Spokane,Spokane County,1414.1666666666667
37215,Nashville,Davidson County,2227.119047619048
85119,Apache Junction,Pinal County,1544.5277777777776
98642,Ridgefield,Clark County,2319.537037037037
36109,Montgomery,Montgomery County,1163.1851851851852
30106,Austell,Cobb County,1756.371794871795
06705,Waterbury,New Haven County,1327.7777777777776
85268,Fountain Hills,Maricopa County,2390.6349206349205
48067,Royal Oak,Oakland County,1990.5687830687832
35806,Huntsville,Madison County,1463.4286549707604
15090,Wexford,Allegheny County,1868.857142857143
84032,Heber City,Wasatch County,2630.277777777778
33805,Lakeland,Polk County,1639.3869047619046
80124,Lone Tree,Douglas County,2169.163636363636
07508,North Haledon,Passaic County,2908.1666666666665
38053,Millington,Shelby County,1473.0555555555557
77504,Pasadena,Harris County,1590.1666666666663
77523,Baytown,Chambers County,1932.4444444444443
60153,Maywood,Cook County,1080.0
23607,Newport News,Newport News City,1313.4722222222224
97060,Troutdale,Multnomah County,1771.25
19006,Huntingdon Valley,Montgomery County,2088.0
35211,Birmingham,Jefferson County,1251.0111111111112
21012,Arnold,Anne Arundel County,2352.1111111111118
77802,Bryan,Brazos County,1501.6
85614,Green Valley,Pima County,1855.8333333333333
57104,Sioux Falls,Minnehaha County,1190.489898989899
38024,Dyersburg,Dyer County,690.0
46806,Fort Wayne,Allen County,844.7833333333333
46214,Indianapolis,Marion County,1629.861111111111
84105,Salt Lake City,Salt Lake County,1875.4814814814815
40508,Lexington,Fayette County,1080.14245014245
28443,Hampstead,Pender County,2086.6666666666665
55430,Brooklyn Center,Hennepin County,1632.25
98292,Stanwood,Snohomish County,2655.5
33870,Sebring,Highlands County,1358.3333333333333
36609,Mobile,Mobile County,1198.727777777778
55316,Champlin,Hennepin County,1942.888888888889
92651,Laguna Beach,Orange County,5033.894444444444
75146,Lancaster,Dallas County,1830.8333333333333
80110,Sheridan,Arapahoe County,1828.6340718105423
33634,Town 'n' Country,Hillsborough County,1840.655555555556
20737,East Riverdale,Prince Georges County,1759.9642857142856
66106,Kansas City,Wyandotte County,1336.25
17545,Manheim,Lancaster County,1317.5
80238,Denver,Denver County,2895.1111111111118
71446,Leesville,Vernon Parish,1020.9722222222222
48375,Novi,Oakland County,1668.611111111111
07522,Paterson,Passaic County,2362.5
57105,Sioux Falls,Minnehaha County,1265.9722222222224
80130,Highlands Ranch,Douglas County,2802.9328976034863
02048,Mansfield,Bristol County,2383.1666666666665
30601,Athens,Clarke County,1624.107142857143
33991,Cape Coral,Lee County,2460.8809523809523
33907,Fort Myers,Lee County,1727.3002886002887
44857,Norwalk,Huron County,1876.0
33062,Pompano Beach,Broward County,3085.746588693957
71118,Shreveport,Caddo Parish,1384.9166666666667
83702,Boise,Ada County,1695.221842650103
46322,Highland,Lake County,1431.4222222222222
15136,McKees Rocks,Allegheny County,1032.9166666666667
72206,Little Rock,Pulaski County,930.5555555555557
23324,Chesapeake,Chesapeake City,1755.0
19348,Kennett Square,Chester County,2449.6666666666665
48083,Troy,Oakland County,2014.4444444444443
34104,Naples,Collier County,2742.2419432419438
31326,Rincon,Effingham County,1960.0
15216,Pittsburgh,Allegheny County,1276.7444444444443
46321,Munster,Lake County,1865.0
40222,Louisville,Jefferson County,1515.352380952381
61571,Washington,Tazewell County,975.0
80915,Colorado Springs,El Paso County,1700.8974358974358
68154,Omaha,Douglas County,1088.100414078675
98053,Redmond,King County,3056.819047619048
33168,North Miami,Miami-Dade County,2625.0
31707,Albany,Dougherty County,1006.6666666666666
78259,San Antonio,Bexar County,1694.34126984127
60406,Blue Island,Cook County,1183.3333333333333
06605,Bridgeport,Fairfield County,2076.440476190476
14620,Rochester,Monroe County,1561.6883116883118
33950,Punta Gorda,Charlotte County,2344.555555555555
67114,Newton,Harvey County,783.6388888888888
32803,Orlando,Orange County,2035.2976591309923
30312,Atlanta,Fulton County,2003.7885672272769
95409,Santa Rosa,Sonoma County,2961.25
02122,Boston,Suffolk County,2792.987012987013
27288,Eden,Rockingham County,800.0
96814,Honolulu,Honolulu County,2902.0
33431,Boca Raton,Palm Beach County,3310.458624708625
89408,Fernley,Lyon County,1733.2804232804235
33903,North Fort Myers,Lee County,1954.0
92011,Carlsbad,San Diego County,4113.712962962963
22180,Vienna,Fairfax County,2735.231216931217
80222,Denver,Arapahoe County,1867.9538866930168
98126,Seattle,King County,2052.965811965812
75090,Sherman,Grayson County,1542.5
47408,Bloomington,Monroe County,2079.1990740740744
06905,Stamford,Fairfield County,2398.8201058201053
