unique_key,created_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,address_type,city,status,resolution_description,resolution_action_updated_date,community_board,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,:@computed_region_efsh_h5xi,:@computed_region_f5dn_yrer,:@computed_region_yeji_bk3q,:@computed_region_92fq_4b7q,:@computed_region_sbqj_enih,:@computed_region_7mpf_4k6g,bbl,vehicle_type,closed_date,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment,intersection_street_1,intersection_street_2,landmark,taxi_pick_up_location
59689871,2023-12-10T01:27:26.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,,,,,,,,In Progress,,2023-12-10T01:44:49.000,0 Unspecified,Unspecified,1009723,194041,PHONE,Unspecified,Unspecified,40.69923782849071,-73.90813388132199,"{'latitude': '40.69923782849071', 'longitude': '-73.90813388132199', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",15310,54,3,30,62,62,,,,,,,,,,,
59692980,2023-12-10T01:27:23.000,EDC,Economic Development Corporation,Noise - Helicopter,Other,Above Address,,,,,,,,In Progress,,,0 Unspecified,Unspecified,987394,218076,ONLINE,Unspecified,Unspecified,40.76524410342752,-73.98865020736501,"{'latitude': '40.76524410342752', 'longitude': '-73.98865020736501', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12081,12,4,10,10,10,,,,,,,,,,,
59694930,2023-12-10T01:27:22.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,,,,,,,,In Progress,,,0 Unspecified,Unspecified,1004494,215317,PHONE,Unspecified,Unspecified,40.7576487406802,-73.92692778995233,"{'latitude': '40.7576487406802', 'longitude': '-73.92692778995233', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",16863,39,3,33,72,72,,Van,,,,,,,,,
59688687,2023-12-10T01:27:19.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,,,,,,,,In Progress,,,0 Unspecified,Unspecified,1007469,218700,ONLINE,Unspecified,Unspecified,40.766926889108085,-73.91617762935668,"{'latitude': '40.766926889108085', 'longitude': '-73.91617762935668', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",16860,39,3,4,72,72,,,,,,,,,,,
59695077,2023-12-10T01:27:18.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,,,,,,,,In Progress,,2023-12-10T01:41:49.000,0 Unspecified,Unspecified,1025955,237231,ONLINE,Unspecified,Unspecified,40.81772152850716,-73.84932678447986,"{'latitude': '40.81772152850716', 'longitude': '-73.84932678447986', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11611,58,5,31,26,26,,,,,,,,,,,
59690922,2023-12-10T01:27:11.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,,,,,,,,In Progress,,,0 Unspecified,Unspecified,1013890,252272,PHONE,Unspecified,Unspecified,40.85905339485232,-73.89284909609596,"{'latitude': '40.85905339485232', 'longitude': '-73.89284909609596', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10936,35,5,22,31,31,,,,,,,,,,,
59690924,2023-12-10T01:26:58.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,,,,,,,,In Progress,,,0 Unspecified,Unspecified,,188335,MOBILE,Unspecified,Unspecified,,,,,,,,,,,,,,,,,,,,
59691938,2023-12-10T01:26:51.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,,,,,,,,In Progress,,2023-12-10T02:06:48.000,0 Unspecified,Unspecified,1004405,209497,ONLINE,Unspecified,Unspecified,40.741674517296644,-73.92726648493702,"{'latitude': '40.741674517296644', 'longitude': '-73.92726648493702', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",16858,53,3,33,66,66,,,,,,,,,,,
59693921,2023-12-10T01:26:28.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,,,,,,,,In Progress,,2023-12-10T01:53:15.000,0 Unspecified,Unspecified,993687,230999,ONLINE,Unspecified,Unspecified,40.800709823018146,-73.96591442067259,"{'latitude': '40.800709823018146', 'longitude': '-73.96591442067259', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12422,20,4,23,15,15,,,,,,,,,,,
59689380,2023-12-10T01:26:21.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,,,,,,,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-12-10T01:28:34.000,0 Unspecified,Unspecified,990144,208297,ONLINE,Unspecified,Unspecified,40.738401818238174,-73.97873132045842,"{'latitude': '40.738401818238174', 'longitude': '-73.97873132045842', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12073,71,4,50,7,7,,,2023-12-10T01:28:30.000,,,,,,,,
59687746,2023-12-10T01:26:16.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,,,,,,,,In Progress,,2023-12-10T02:11:46.000,0 Unspecified,Unspecified,994484,199162,ONLINE,Unspecified,Unspecified,40.71332450883091,-73.96308419085705,"{'latitude': '40.71332450883091', 'longitude': '-73.96308419085705', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17613,36,2,30,56,56,,,,,,,,,,,
59691880,2023-12-10T01:26:12.000,EDC,Economic Development Corporation,Noise - Helicopter,Other,Above Address,,,,,,,,In Progress,,,0 Unspecified,Unspecified,992208,228333,ONLINE,Unspecified,Unspecified,40.793393833787825,-73.97125959210113,"{'latitude': '40.793393833787825', 'longitude': '-73.97125959210113', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12422,20,4,19,15,15,,,,,,,,,,,
59693013,2023-12-10T01:26:10.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,,,,,,,,In Progress,,2023-12-10T01:46:14.000,0 Unspecified,Unspecified,1011513,238016,PHONE,Unspecified,Unspecified,40.819932508032316,-73.90150007925749,"{'latitude': '40.819932508032316', 'longitude': '-73.90150007925749', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10937,8,5,43,24,24,,Other,,,,,,,,,
59695094,2023-12-10T01:26:06.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,,,,,,,,In Progress,,2023-12-10T01:52:57.000,0 Unspecified,Unspecified,995968,150047,ONLINE,Unspecified,Unspecified,40.578512640731915,-73.95781646343879,"{'latitude': '40.578512640731915', 'longitude': '-73.95781646343879', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13826,21,2,15,35,35,,Car,,,,,,,,,
59692994,2023-12-10T01:26:04.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,,,,,,,,In Progress,,2023-12-10T02:10:37.000,0 Unspecified,Unspecified,1003402,249622,ONLINE,Unspecified,Unspecified,40.85180892045453,-73.93077158228473,"{'latitude': '40.85180892045453', 'longitude': '-73.93077158228473', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13091,47,4,39,22,22,,,,,,,,,,,
59691950,2023-12-10T01:25:54.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,,,,,,,,In Progress,Your complaint has been received by the Police Department and additional information will be available later.,2023-12-10T01:46:10.000,0 Unspecified,Unspecified,1018396,260072,PHONE,Unspecified,Unspecified,40.88044571259689,-73.87651982767251,"{'latitude': '40.88044571259689', 'longitude': '-73.87651982767251', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11605,24,5,40,34,34,,,,,,,,,,,
59688808,2023-12-10T01:25:31.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,,,,,,,,In Progress,,2023-12-10T01:54:15.000,0 Unspecified,Unspecified,,245763,PHONE,Unspecified,Unspecified,,,,,,,,,,,,,,,,,,,,
59692097,2023-12-10T01:25:15.000,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,Street/Sidewalk,,,,,,,,In Progress,,,0 Unspecified,Unspecified,,203546,ONLINE,Unspecified,Unspecified,,,,,,,,,,,,,,,,,,,,
59689885,2023-12-10T01:25:04.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,,,,,,,,In Progress,,2023-12-10T01:51:55.000,0 Unspecified,Unspecified,924440,139370,PHONE,Unspecified,Unspecified,40.54901241753484,-74.21521470244296,"{'latitude': '40.54901241753484', 'longitude': '-74.21521470244296', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10696,15,1,9,77,77,,,,,,,,,,,
59693547,2023-12-10T01:24:58.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,,,,,,,,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-12-10T01:26:07.000,0 Unspecified,Unspecified,,194330,ONLINE,Unspecified,Unspecified,,,,,,,,,,,,2023-12-10T01:26:04.000,,,,,,,,
59688433,2023-12-10T01:24:58.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,,,,,,,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-12-10T01:28:03.000,0 Unspecified,Unspecified,984343,179834,MOBILE,Unspecified,Unspecified,40.660279497146135,-73.99966479967418,"{'latitude': '40.660279497146135', 'longitude': '-73.99966479967418', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13515,9,2,7,45,45,,,2023-12-10T01:28:00.000,,,,,,,,
59687637,2023-12-10T01:24:53.000,TLC,Taxi and Limousine Commission,Lost Property,Bag/Wallet,Taxi,,,,,,,,In Progress,,,0 Unspecified,Unspecified,996305,220317,PHONE,Unspecified,Unspecified,40.77138740575629,-73.95647761547139,"{'latitude': '40.77138740575629', 'longitude': '-73.95647761547139', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12083,23,4,1,11,11,,,,,,,,,,,
59688793,2023-12-10T01:24:38.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,,,,,,,,In Progress,,,0 Unspecified,Unspecified,,242057,ONLINE,Unspecified,Unspecified,,,,,,,,,,,,,,,,,,,,
59692874,2023-12-10T01:24:20.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,,,,,,,,In Progress,Your complaint has been received by the Police Department and additional information will be available later.,2023-12-10T01:33:23.000,0 Unspecified,Unspecified,977491,168736,PHONE,Unspecified,Unspecified,40.62981530193757,-74.02435037461747,"{'latitude': '40.62981530193757', 'longitude': '-74.02435037461747', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17216,10,2,44,41,41,,,,,,,,,,,
59687648,2023-12-10T01:24:17.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,,,,,,,,In Progress,,2023-12-10T01:43:29.000,0 Unspecified,Unspecified,,217178,ONLINE,Unspecified,Unspecified,,,,,,,,,,,,,,,,,,,,
59691945,2023-12-10T01:24:05.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,,,,,,,,In Progress,,2023-12-10T02:02:46.000,0 Unspecified,Unspecified,987229,203107,ONLINE,Unspecified,Unspecified,40.724158002673086,-73.98925248490877,"{'latitude': '40.724158002673086', 'longitude': '-73.98925248490877', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11724,70,4,50,5,5,,,,,,,,,,,
59690865,2023-12-10T01:23:15.000,EDC,Economic Development Corporation,Noise - Helicopter,Other,Above Address,,,,,,,,In Progress,,,0 Unspecified,Unspecified,997060,225909,ONLINE,Unspecified,Unspecified,40.7867349047817,-73.95374116434239,"{'latitude': '40.7867349047817', 'longitude': '-73.95374116434239', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10099,23,4,51,11,11,,,,,,,,,,,
59691946,2023-12-10T01:23:05.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,,,,,,,,In Progress,,2023-12-10T02:17:13.000,0 Unspecified,Unspecified,929555,153448,PHONE,Unspecified,Unspecified,40.58768670922985,-74.1969233097512,"{'latitude': '40.58768670922985', 'longitude': '-74.1969233097512', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10700,30,1,14,75,75,,,,,,,,,,,
59691055,2023-12-10T01:22:25.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Street,,,,,,,,In Progress,,,0 Unspecified,Unspecified,961797,157285,PHONE,Unspecified,Unspecified,40.59835880867725,-74.08085241216257,"{'latitude': '40.59835880867725', 'longitude': '-74.08085241216257', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10692,30,1,14,76,76,,,,,,,,,,,
59693998,2023-12-10T01:22:23.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,,,,,,,,In Progress,,2023-12-10T01:40:54.000,0 Unspecified,Unspecified,1010544,195524,ONLINE,Unspecified,Unspecified,40.70330591255012,-73.9051672297281,"{'latitude': '40.70330591255012', 'longitude': '-73.9051672297281', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",15310,54,3,30,62,62,,,,,,,,,,,
59693862,2023-12-10T01:22:22.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,,,,,,,,In Progress,,,0 Unspecified,Unspecified,,246427,PHONE,Unspecified,Unspecified,,,,,,,,,,,,,,,,,,,,
59694005,2023-12-10T01:22:19.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,,,,,,,,In Progress,,2023-12-10T01:45:34.000,0 Unspecified,Unspecified,1018298,206051,ONLINE,Unspecified,Unspecified,40.73217353368971,-73.87714819382002,"{'latitude': '40.73217353368971', 'longitude': '-73.87714819382002', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14784,66,3,5,68,68,,,,,,,,,,,
59687749,2023-12-10T01:22:13.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,,,,,,,,In Progress,,2023-12-10T01:52:15.000,0 Unspecified,Unspecified,924440,139370,MOBILE,Unspecified,Unspecified,40.54901241753484,-74.21521470244296,"{'latitude': '40.54901241753484', 'longitude': '-74.21521470244296', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10696,15,1,9,77,77,,,,,,,,,,,
59688711,2023-12-10T01:22:07.000,TLC,Taxi and Limousine Commission,Lost Property,Bag/Wallet,Taxi,,,,,,,,In Progress,,,0 Unspecified,Unspecified,991139,215614,PHONE,Unspecified,Unspecified,40.75848442151323,-73.97513333733235,"{'latitude': '40.75848442151323', 'longitude': '-73.97513333733235', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12419,11,4,51,10,10,,,,,,,,,,,
59689788,2023-12-10T01:22:00.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,,,,,,,,In Progress,,,0 Unspecified,Unspecified,1004389,254347,MOBILE,Unspecified,Unspecified,40.864775427988704,-73.92718969503089,"{'latitude': '40.864775427988704', 'longitude': '-73.92718969503089', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13098,47,4,39,22,22,,Car,,,,,,,,,
59687751,2023-12-10T01:21:55.000,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,,,,,,,,In Progress,,,0 Unspecified,Unspecified,1001817,172855,ONLINE,Unspecified,Unspecified,40.64110623815475,-73.93670136933476,"{'latitude': '40.64110623815475', 'longitude': '-73.93670136933476', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",16866,61,2,26,40,40,,,,,,,,,,,
59693009,2023-12-10T01:21:53.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,,,,,,,,In Progress,,,0 Unspecified,Unspecified,994518,177488,MOBILE,Unspecified,Unspecified,40.65383428912223,-73.9629945748939,"{'latitude': '40.65383428912223', 'longitude': '-73.9629945748939', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13510,60,2,11,43,43,,,,,,,,,,,
59692996,2023-12-10T01:21:42.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,,,,,,,,In Progress,,2023-12-10T02:03:06.000,0 Unspecified,Unspecified,988224,204781,ONLINE,Unspecified,Unspecified,40.728752334325776,-73.98566177586721,"{'latitude': '40.728752334325776', 'longitude': '-73.98566177586721', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11724,70,4,50,5,5,,,,,,,,,,,
59688714,2023-12-10T01:21:38.000,NYPD,New York City Police Department,Noise - Commercial,Banging/Pounding,Club/Bar/Restaurant,,,,,,,,In Progress,,2023-12-10T01:36:24.000,0 Unspecified,Unspecified,1031491,249828,ONLINE,Unspecified,Unspecified,40.85226871861299,-73.82923746762641,"{'latitude': '40.85226871861299', 'longitude': '-73.82923746762641', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11270,43,5,12,28,28,,,,,,,,,,,
59688794,2023-12-10T01:21:18.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,,,,,,,,In Progress,,2023-12-10T01:45:36.000,0 Unspecified,Unspecified,,194106,MOBILE,Unspecified,Unspecified,,,,,,,,,,,,,,,,,,,,
59688802,2023-12-10T01:21:14.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,,,,,,,,In Progress,,,0 Unspecified,Unspecified,,212897,PHONE,Unspecified,Unspecified,,,,,,,,,,,,,,,,,,,,
59693487,2023-12-10T01:20:58.000,NYPD,New York City Police Department,Noise - House of Worship,Loud Music/Party,House of Worship,,,,,,,,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-12-10T01:24:42.000,0 Unspecified,Unspecified,1007465,195801,ONLINE,Unspecified,Unspecified,40.70407482562832,-73.91627108617408,"{'latitude': '40.70407482562832', 'longitude': '-73.91627108617408', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13828,42,2,37,53,53,,,2023-12-10T01:24:38.000,,,,,,,,
